Codigo;Nombre;Categoria;Proveedor;Stock;Costo;Precio;
7798028623990;Crema reparadora calendula y karite OMS;Cosmetica natural;Frusan (Gerardo Lassalle);0;;4077.60;
763571697221;Cremoso 250grs Felices las vacas;Varios;Felices Las Vacas (Logica Natural S.R.L);-42;600.40;3730.00;
701822744621;Crepes Hojas verdes Crudencio;Panaderia y Comidas;Crudencio;-4;;9960.00;
701822744638;Crepes Tomates Crudencio;Panaderia y Comidas;Crudencio;-4;;5490.00;
656750808887;Crocantes de tofu BIGRIN;Refrigerados;;-16;0.00;2448.00;
723540585140;Crocopram de Banana PRAMA;galletas;;-2;0.00;9460.00;
723540585164;Crocopram de Coco PRAMA;galletas;;0;0.00;7550.00;
723540585157;Crocopram Manzana PRAMA;galletas;;-2;0.00;8920.00;
703158248279;Croquetas de Batata Veganas The Healthy Kitchen 300gr;Varios;Tienda veggie (Holy places srl);-2;0.00;3228.00;
757817954773;Croquetas de Calabaza Veganas The Healthy Kitchen 300gr;Varios;Tienda veggie (Holy places srl);-5;0.00;3228.00;
757817954766;Croquetas de Espinaca Veganas The Healthy Kitchen 300gr;Varios;Tienda veggie (Holy places srl);-1;0.00;3228.00;
7798419670022;crudda bar arandanos y nuez;Bocadito;;-15;0.00;2000.00;
7798419670091;Crudda bar avellana;Otros;;-23;0.00;2000.00;
7798419670084;crudda bar banana toffee;Bocadito;;-17;0.00;2000.00;
7798419670015;Crudda bar brownie;X;;-23;0.00;2000.00;
7798419670077;crudda bar coco chocolate;Bocadito;;-8;0.00;2000.00;
7798419670039;Crudda bar Peanut Caramel;barritas;;-16;0.00;2000.00;
701822746281;Crunchis original Crudencio;Snack;Crudencio;-10;0.00;3250.00;
701822746250;Crunchis Pizza Crudencio;Snack;Crudencio;-11;0.00;3250.00;
837;Cuadros Dario Chapur;Libros;-;0;;10323.60;
521;cuassia 50g;yuyerio y condimentos;;0;742.00;1000.00;
7348;Cuassia amarga 50g Plut;X;;-1;732.00;1664.00;
841;Cuchillo de untar de madera chico;Varios;edu carpintero;0;;796.80;
4000;Cuchillo de untar de madera grande;Juguetes;edu carpintero;-1;;915.60;
7798121272385;Curcuma Capsulas NATIER;Medicinales y Energeticos;;-2;;5647.20;
7793323005052;Curcuma envasada dicomere 50g;Deshidratados;;-5;1045.00;1660.00;
847;Curcuma molida 1 kg Fernanda para fraccionar;yuyerio y condimentos;Fernanda - Alimentos Naturales;0;;255.60;
2800;Curcuma raiz 50grs;yuyerio y condimentos;Yuyos Andy;-9;500.00;3280.00;
853;Curcuma x 50grs;yuyerio y condimentos;Yuyos Andy;-98;1141.30;3280.00;
7798121272798;Curcuma y Pimienta Capsulas NATIER;Medicinales y Energeticos;;-4;;5647.20;
7798126290544;curry Arytza picante 200g;Varios;El Ceibo;0;469.06;874.80;
7791479005155;Curry de Cebollas y Leche de coco RECETAS DE ENTONCES;Vinagres y acetos;Green & CO;-4;;2658.00;
854;Curry de la india 50g Plut;yuyerio y condimentos;Yuyos Andy;-44;858.95;2700.00;
7791479005148;Curry de Tomate y Leche de coco RECETAS DE ENTONCES;Salsas y Mayonesas;;-1;;2658.00;
857;Curry en pasta (TODAS) Arytza l 200g;Salsas y Mayonesas;MAOAR;0;;922.80;
860;Curry picante 50g Plut;yuyerio y condimentos;Yuyos Andy;-4;0.00;2700.00;
861;Curry suave 100g Plut;yuyerio y condimentos;Yuyos Andy;-1;;3000.00;
7798126291152;Curry suave x360g ARYTZA;Salsas y Mayonesas;El Ceibo;-1;;1783.20;
863;Dagas de madera;Juguetes;edu carpintero;-1;;1328.40;
865;Damascos secos al sol (Hecho en argentina);Dulces;Hecho en Argentina;-2;;307.20;
184562;Damascos x250g PLUTARCO;Verduras y frutas;Los Nogales;-37;;1143.60;
542;damiana 50g plut;yuyerio y condimentos;Yuyos Andy;-1;4071.50;8740.00;
867;Dashoos Datiles con chocolate Cashoo;Bocadito;Cashoo;-104;0.00;4500.00;
Granel7;Datiles 100grs;Granel;;0;0.00;3800.00;
873;Datiles Iran PLUTARCO x 1 Kg;Dulces;Los Nogales;-3;1425.95;2662.80;
076625210001;Datilicious datiles con avellanas La Foret 80g;Dulces;FJ ORGANICO;-144;0.00;4000.00;
0076625210032;Datilicious datiles con dulce de leche La Foret 80g;Dulces;KAIZEN;-25;0.00;4000.00;
076625209999;Datilicious datiles con mani La Foret 80g TODOS;Dulces;KAIZEN;-51;0.00;4000.00;
132345;De la cava al living Vino Organico Alesketini;Bebidas;;-8;;9360.00;
4854051054873;desmaquillante Bioterra 50ml;Varios;Bio Terra;-2;;5450.40;
7798036820770;Desodorante (citrus) 130 cc WELEDA;Cosmetica natural;;-12;;16500.00;
7798036820787;Desodorante (salvia,citrus) 130 cc WELEDA;Cosmetica natural;Frusan (Gerardo Lassalle);-11;0.00;17500.00;
4859058714911;desodorante 50ml BIOTERRA;Varios;Bio Terra;-40;0.00;9440.00;
7798121272668;desodorante Botanika aloe vera y kale 60gr;Varios;Fernanda - Alimentos Naturales;-10;0.00;9760.00;
7798121272675;desodorante Botanika ROSA MOSQUETA Y PALTA 60gr;Cosmetica natural;Liliana pintofruta;-8;;9540.00;
886;Desodorante csalvia Ecoderm x 50 cc;Cosmetica natural;Fernanda - Alimentos Naturales;0;;775.20;
7798036820794;Desodorante de rosa mosqueta 130 cc WELEDA;Cosmetica natural;Frusan (Gerardo Lassalle);-2;0.00;17500.00;
7798028623044;Desodorante deocontrol roll on x 60 ml OMS;Cosmetica natural;Beatriz cosméticos;-3;;1474.80;
2772;Desodorante en Barra DAORI;Cosmetica natural;Fernanda - Alimentos Naturales;-9;0.00;12000.00;
7908371687758;Desodorante erva doce NATURA EKOS;Cosmetica natural;NATURA EKOS;0;;1718.40;
736684284916;Desodorante natural Sentida Botanica herbal 60gr;Cosmetica natural;Sentida botanica;-6;0.00;11000.00;
736684284909;Desodorante natural Sentida Botanica lavanda 60gr;Cosmetica natural;Sentida botanica;-4;0.00;11000.00;
2522547;Desodorante Pajaro Tigre 60gr;Cosmetica natural;;-5;0.00;7000.00;
7798121272521;Desodorante Roll on acai BOTANIKA 60ml;Cosmetica natural;Frusan (Gerardo Lassalle);-7;0.00;8700.00;
7798121271760;Desodorante Roll on aloe vera BOTANIKA 60ml;Cosmetica natural;;-5;0.00;8700.00;
7798121273078;Desodorante Roll on aloe vera y arnica BOTANIKA 60ml;Cosmetica natural;Liliana pintofruta;-4;0.00;8700.00;
7798121273085;Desodorante Roll on aloe vera y gengibre BOTANIKA 60ml;Cosmetica natural;Liliana pintofruta;-7;0.00;8700.00;
84282;Desodorante Roll on aloe vera y Holistica BOTANIKA 60ml;Cosmetica natural;Liliana pintofruta;-1;0.00;8700.00;
7798121273061;Desodorante Roll on aloe vera y te BOTANIKA 60ml;Cosmetica natural;Liliana pintofruta;-6;0.00;8700.00;
7798121272514;Desodorante Roll on calendula BOTANIKA 60ml;Cosmetica natural;Liliana pintofruta;-8;0.00;8700.00;
7798121271777;Desodorante Roll on rosa mosqueta BOTANIKA 60ml;Cosmetica natural;;-3;0.00;8700.00;
4001638095228;Desodorante ROLL ON X 50ml WELEDA;Cosmetica natural;Frusan (Gerardo Lassalle);-1;;5388.00;
902;Desodorante spray chico HUELEDHAS;Juguetes;Matías;0;;1179.60;
903;Desodorante spray grande HUELEDHAS;Juguetes;Matías;0;;1622.40;
4001638095235;desodorante Weleda citrus 130ml;Varios;Frusan (Gerardo Lassalle);-3;0.00;17500.00;
904;Detergente 1.8 lt Mas Limpio;Limpieza biodegradable;Mas Limpio;-22;0.00;7060.00;
2912;Detergente 2Lts  MAS NATURAL;Varios;Mas + natural;-13;0.00;12480.00;
905;Detergente 5 lt Mas Limpio;Limpieza biodegradable;Mas Limpio;-10;;17530.00;
2911;Detergente 500cc MAS NATURAL;Varios;Mas + natural;-26;2500.00;4580.00;
906;Detergente 900 cc Mas Limpio;Limpieza biodegradable;Mas Limpio;-26;;6155.00;
1987652;Detergente Ecologico Kawsay;Limpieza biodegradable;Sol 7 -Pablo-;-3;;2919.60;
2910;Detergente solido 90grs MAS + NATURAL;Varios;Mas + natural;0;;1003.20;
7793323004581;Dicomere Nectar de coco miel vegana x 230grs;Conservas;Mi Soja (Soja SRL);0;489.80;915.60;
910;Diente de leon 50g Plut;yuyerio y condimentos;Yuyos Andy;-30;0.00;2500.00;
912;Dinosaurio de madera;Cosmetica natural;edu carpintero;-7;;1106.40;
916;Doradilla 50g Plut;yuyerio y condimentos;Yuyos Andy;0;;1000.00;
918;Dosas (rapiditas) BANGHI NATURAL;Salsas y Mayonesas;BANGHI NATURAL (Lu Raf.);-1;;871.20;
758358621636;Dosas Lentejas pack x 6 unidades Yamani;Panaderia y Comidas;Yamani;-12;0.00;4250.00;
7798255730195;Dry tomato salad ONNEG;Varios;Tienda veggie (Holy places srl);-4;0.00;5950.00;
7798165590360;dulce artesanal beepure arandano 450g;Varios;Beepure;0;395.00;736.80;
7798165593521;dulce artesanal beepure frambuesa 270g;Varios;Beepure;-7;679.40;1268.40;
22784;Dulce de Almendras Colonial 250g Felices las Vacas;Varios;Felices Las Vacas (Logica Natural S.R.L);0;;2490.00;
920;Dulce de Arandanos Beepure 450g;Miel;Beepure;0;711.00;1328.40;
763571861868;Dulce de Datiles 220g Whole Life Felices las Vacas;Varios;Felices Las Vacas (Logica Natural S.R.L);-4;;5655.00;
7798165593149;Dulce de Durazno Beepure 450g;Miel;Beepure;-2;643.85;1202.40;
922;Dulce de frambuesa Beepure 450g;Miel;Beepure;0;1034.90;3474.00;
7798165590568;Dulce de Frutilla 450g BEEPURE;Dulces;Beepure;-8;;2880.00;
7798165590384;dulce de frutos del bosque BEEPURE  450g;Varios;Beepure;-10;711.00;3924.00;
734902;Dulce de leche 440g LA MARIELA;Dulces;-;-2;;2486.40;
98570;Dulce de leche 450grs Los Cerezos;Lacteos;Tambo los Cerezos;-13;0.00;2724.00;
326232;Dulce de leche 770g LA MARIELA;Dulces;;-1;;3591.60;
7798006910180;Dulce de leche artesanal CASTELMAR;Dulces;;-2;;8300.00;
924;Dulce de leche Beepure 400g;Miel;Beepure;0;1074.40;2005.20;
7798165590476;dulce de leche beepure clasico 400g;Varios;Beepure;-3;1074.40;2005.20;
926;Dulce de leche con stevia La Tranquilina;Dulces;YERBAS CAMPESINAS -Cooperativa Rio Paraná Titrayju;0;;48.00;
927;Dulce de leche de cabra GRANJA LA PIEDRA;Lacteos;Juan Usandivaras Quesos;-9;;2875.20;
929;Dulce de Leche EL COLONIAL 250grs;Lacteos;Tienda veggie (Holy places srl);0;;266.40;
7798328480569;Dulce de leche LA CHOZA;Lacteos;;-21;0.00;7000.00;
7798127670215;Dulce de leche Las Quinas 500 gr vidrio;Dulces;Las Quinas;-11;0.00;5850.00;
7798127672240;dulce de leche las quinas libre de gluten sin azucar  450g;Varios;Las Quinas;-14;0.00;5850.00;
933;Dulce de leche Las Quinas VEGANO 500 gr vidrio;Dulces;Las Quinas;0;;826.80;
934;Dulce de Leche Naturaleza Viva 360 gr;Lacteos;Fernanda - Alimentos Naturales;0;;1998.00;
935;Dulce de Leche Naturaleza Viva 660 gr;Lacteos;Fernanda - Alimentos Naturales;-1;;2869.20;
938;Dulce de leche SIN AZUCAR Beepure 400g;Miel;Beepure;0;334.17;622.80;
076625256726;dulce de leche untable de almendras Felices Las Vacas 250g;Varios;Felices Las Vacas (Logica Natural S.R.L);-27;489.80;1368.00;
61725;Dulce de leche Vegano de Mistol FAMILIA BALCAZA;Verduras y frutas;Familia Balcaza;0;;2595.60;
7798429310185;Dulce de membrillo FINCA PARU 500g;Dulces;Hecho en Argentina;-52;0.00;9700.00;
742832165686;Dulce de membrillo pan NUESTRAS MANOS 600gr;Almacen;Hecho en Argentina;-83;0.00;7700.00;
942;dulce manjar Crudencio;Panaderia y Comidas;Crudencio;0;;516.00;
7793482300395;Dulce masseube arandano 352g;Varios;Tienda veggie (Holy places srl);0;0.00;4680.00;
7793482300418;Dulce masseube cereza negra 352g;Varios;Tienda veggie (Holy places srl);0;0.00;4680.00;
7793482300081;Dulce masseube Frambuesa 352g;Dulces;Liliana pintofruta;-1;;4680.00;
13682;Dulce masseube Frutilla 352g;Dulces;Liliana pintofruta;-3;0.00;4680.00;
138213;Dulce masseube Frutos del Bosque 352g;Dulces;Liliana pintofruta;-1;0.00;4680.00;
7793482300463;Dulce masseube rosa mosqueta 352g;Dulces;;-2;;4680.00;
2897;Dulce untable 400grs MUSH;Otros;Tienda veggie (Holy places srl);0;;1276.80;
945;Dulri stevia liquido 120cc;Endulzantes;Frusan (Gerardo Lassalle);0;;546.00;
183781;Dumplings de Hongos 180g Folivora;Varios;Tienda veggie (Holy places srl);-2;;2730.00;
93502;DURAZNO 100g PLUTARCO;Varios;;-22;0.00;2200.00;
23626;DURAZNO 250g PLUTARCO;Deshidratados;;-30;0.00;5380.00;
24744;Durazno en almibar FINCA PARU;Conservas;;-1;;6410.00;
948;Duraznos en almibar NUESTRAS MANOS;Almacen;Hecho en Argentina;0;0.00;1747.20;
949;E de la tierra MalbecSyrah 750ml;Bebidas;MAOAR;0;;338.40;
951;Eggplant mix ONNEG;Conservas;ONNEG;0;;398.40;
952;El Membrillo;Libros;Periplo Ediciones;0;;768.00;
17171;Elefantes UN MUNDO EN EL AIRE;Varios;UN MUNDO EN EL AIRE - MUÑECOS DE CORDOBA;0;;7487.99;
954;Embutidos de Soja (todos);Varios;Mi Soja (Soja SRL);0;221.20;412.80;
165689;Empanada Empavardas x3 VARDO RE-EVOLUCION;Comidas congeladas;All Natural;-59;0.00;7700.00;
DAFNE;Empanadas (todas) DAFNE / VARDO;Sin Categoria;;-19800;0.00;2500.00;
95911111;Empanadas Samosas (todas) x 2 SANGUSTO;Panaderia y Comidas;Sangusto Empanadas Samosas;-30;;6100.00;
7798028620203;Emulsion Ultrahidratante Avena y karite OMS;Cosmetica natural;Frusan (Gerardo Lassalle);-1;;3819.60;
193721;Eneldo 50g Plutarco;yuyerio y condimentos;Yuyos Andy;-3;;1000.00;
970;Energizante Despierta Muladhara;Salsas y Mayonesas;SANHO;0;;1003.20;
ENVASE001;Envase LA CHOZA / LOS CEREZOS;Lacteos;Tambo los Cerezos;-151;;700.00;
972;Eritritol con stevia 250grs WAWFOOD;Medicinales y Energeticos;El Ceibo;0;1091.98;2038.80;
973;Eritritol Puro 250grs WAWFOOD;Medicinales y Energeticos;El Ceibo;0;1050.70;1960.80;
974;Escudos de madera;Juguetes;edu carpintero;-6;;15000.00;
975;ESPADAS  de madera;Juguetes;edu carpintero;-16;0.00;16000.00;
976;espatula de madera;Varios;edu carpintero;-6;;1328.40;
295846;Espirulina en Escamas 40gr SUMA QAMAÑA;Varios;SUMA QAMAÑA - Francisco Rios - maca;-1;0.00;9360.00;
2958416;Espirulina en Escamas 50gr SUMA QAMAÑA;Varios;SUMA QAMAÑA - Francisco Rios - maca;-1;;1866.00;
247469;Espirulina en polvo 100g SUMA QUAMAÑA;Medicinales y Energeticos;SUMA QAMAÑA - Francisco Rios - maca;-1;;6030.00;
18765;Espirulina en polvo 50g SUMA QUAMAÑA;Medicinales y Energeticos;SUMA QAMAÑA - Francisco Rios - maca;-24;0.00;6870.00;
977;Esponja vegetal luffa Pajaro Tigre;Cosmetica natural;Pajaro Tigre;-15;0.00;3500.00;
653132145752;Esponja WHOLE GREEN konjac blanca;Limpieza biodegradable;El Ceibo;-1;;3264.00;
1435693645006;Esponja WHOLE GREEN konjac negra;Limpieza biodegradable;El Ceibo;-1;;3264.00;
1435693645303;Esponja WHOLE GREEN konjac roja;Limpieza biodegradable;El Ceibo;-9;;3264.00;
1435693000003;Esponja WHOLE GREEN konjac verde;Limpieza biodegradable;El Ceibo;-1;;3264.00;
979;Espumadera de madera (con agujero);Varios;edu carpintero;0;;1328.40;
981;Esterilla Sushi;Salsas y Mayonesas;Eco Tierra;0;107.44;200.40;
605;estigma de maiz 50g;yuyerio y condimentos;;-2;1052.00;1272.92;
982;Estoraque 25g;Varios;SUMA QAMAÑA - Francisco Rios - maca;0;;235.20;
985;Eucalipto Eucaliptus 50g Plut;yuyerio y condimentos;Yuyos Andy;-12;747.00;2100.00;
612;eucaliptus mentolado 50g plut;yuyerio y condimentos;;-10;747.00;1000.00;
986;Extracto de malta Circe 170 gr;infusiones;Frusan (Gerardo Lassalle);0;;321.60;
21785;Extracto de Moringa 50g SUMA QUAMAÑA;Medicinales y Energeticos;SUMA QAMAÑA - Francisco Rios - maca;-1;;936.00;
23552;Extracto de NONI 500ml;Bebidas;;0;;9100.00;
7795258000737;Extracto de vainilla El Castillo 100 cc;Dulces;El Castillo;-75;0.00;7500.00;
7795258000720;Extracto de vainilla El Castillo 30 cc;Dulces;El Castillo;-83;0.00;5000.00;
264315879310;Extracto de vainilla Oh yeah its vegan 100 cc;Dulces;Oh Yeah It's Vegan!;-4;;2515.20;
989;Extracto Graviola;Medicinales y Energeticos;Liliana pintofruta;0;;471.60;
7798370550081;Faina sin Gluten Natural pop;Aceites;Troncoso (All Natural Distribucion);-6;;589.20;
723540585225;Fajipram de Tomate x100g Prama;Varios;Prama Nestor Palmetti;-1;0.00;3100.00;
723540585232;Fajipram de Zanahoria x100g Prama;Varios;Prama Nestor Palmetti;-2;0.00;2400.00;
7798350380011;Falafel OTRO VIAJE;Comidas congeladas;Tienda veggie (Holy places srl);-92;;7000.00;
w50322;Falafels SANGUSTO;Comidas congeladas;Sangusto Empanadas Samosas;-3;;4800.00;
993;Fariña de Mandioca 1  kg PLUTARCO;harinas;Los Nogales;-17;1129.70;3720.00;
994;Farina de mandioca 1KG Dicomere;Lacteos;Mi Soja (Soja SRL);-1;604.35;1700.00;
63363;Fariña de Mandioca 500g PLUTARCO;cereales;;-22;;2000.00;
995;Fecula de maiz 1kg PLUTARCO;harinas;Los Nogales;-16;343.65;1815.00;
2848;Fecula de maiz 500g PLUTARCO;harinas;Los Nogales;-5;;1000.00;
7793323004857;Fecula de maiz Dicomere 450grs;Lacteos;Mi Soja (Soja SRL);-18;237.00;1550.00;
998;FECULA de Mandioca 1  kg PLUTARCO;harinas;Los Nogales;-38;1129.70;2000.00;
1998;FECULA de Mandioca 500g PLUTARCO;harinas;Los Nogales;-58;0.00;1590.00;
7798199890078;fecula de mandioca arapegua;harinas;Hecho en Argentina;-4;0.00;8750.00;
